Frequency (Hz),Trace 1 (V),Phase (deg),Trace 2 (V),Phase (deg)
1164.667247974797,9.633306608431666e-05,25.74943425048011,9.94689137123068e-05,156.082401775847
1175.654674842484,0.0001084967398903004,20.41964198176348,0.0001257594997265143,167.9072617089107
1186.642101710171,9.959118345870012e-05,25.20564578699494,9.764729690055287e-05,178.5593091585857
1197.629528577858,7.510995188281666e-05,55.88297493278817,5.901814694994026e-05,31.18135315827565
1208.616955445544,9.124061881037123e-05,93.9502787907703,8.256454863069773e-05,85.7014037897288
1219.604382313231,0.0001048410365402305,92.33383697998308,0.0001153394531481739,104.6858594474376
1230.591809180918,7.57704369273836e-05,74.54723803754737,0.0001136288719135879,119.9664093944719
1241.579236048605,5.988087347113788e-05,64.42972481607235,9.545735225091524e-05,147.8924709253524
1252.566662916292,4.948234899617153e-05,61.32542018266533,9.155857247313395e-05,179.1712065637697
1263.554089783978,2.814177443851655e-05,72.53499755057403,6.262466908549532e-05,8.53996452226721
1274.541516651665,5.805906118267791e-05,118.5800990516303,1.189831422339767e-05,42.91487283177442
1285.528943519352,9.608176239750695e-05,123.6158841597163,5.628751929714387e-05,178.7973994008393
1296.516370387039,7.388122826980319e-05,129.2954818861454,0.0001232815283422196,11.9093694561441
1307.503797254725,3.455505809981407e-05,153.1360808090714,0.0001442047277118653,9.318494094548813
1318.491224122412,3.426399045484238e-05,34.32392424218003,0.0001108665133861228,167.7353029096701
1329.478650990099,5.975764899031746e-05,59.97771106916123,7.512954456652441e-05,113.8345685991068
1340.466077857786,7.22267922830983e-05,44.36857279358813,0.0001132967215551226,58.78473391916165
1351.453504725472,8.904447480154362e-05,2.959484032621031,0.0001736340772347301,48.20309428642013
1362.440931593159,0.0001098052447422396,157.5982490928203,0.0001972039074122449,45.84132943771561
1373.428358460846,0.0001279445993707806,148.9596977594822,0.0001663760331843521,44.26965322112762
1384.415785328533,0.0001423352719517358,152.9111979756613,0.0001113684131948686,48.13314158460584
1395.40321219622,0.0001248817538312871,162.9175058713741,4.594365127587538e-05,52.19565569736186
1406.390639063906,7.992082999766076e-05,178.9363926093832,1.575058617080004e-05,24.6542920091251
1417.378065931593,3.946234666302483e-05,28.72379249121952,3.092530563762134e-05,22.29044553969196
1428.36549279928,3.694916770056824e-05,97.17813151155171,3.120971107615979e-05,44.97450290598368
1439.352919666966,6.968942536423228e-05,129.9889105119009,4.219447624086616e-05,54.68604366677241
1450.340346534653,8.083922613224958e-05,137.6677009743308,4.592268561857354e-05,33.5175816467292
1461.32777340234,3.135512819175838e-05,107.667431370091,8.068024490543447e-05,30.52222142987185
1472.315200270027,5.723439062297642e-05,178.2459354184532,0.0001228293419243113,28.69731946194165
1483.302627137714,7.835212510779095e-05,175.8384623904828,0.0001265156423739317,16.19246449872208
1494.2900540054,9.385671098945858e-05,13.16510529896531,9.260470285647794e-05,179.3212286343269
1505.277480873087,0.0001201250405531404,29.81724040711238,5.051703448545974e-05,135.6564950947106
1516.264907740774,0.0001264671428233148,40.24375848834614,7.435833923926394e-05,80.87436890955499
1527.252334608461,0.0001243860137135811,40.57657968883245,9.025901915567992e-05,70.56260402043459
1538.239761476148,0.0001179917905064447,35.25060283475432,6.762152446330633e-05,76.04586347876572
1549.227188343834,0.0001089209687349517,21.06577771361913,6.763829242580692e-05,113.5195249984495
1560.214615211521,0.000121485895085863,11.87853150348104,0.0001069058085420935,140.5678540628246
1571.202042079208,0.0001467872022633553,18.97140313235793,0.0001257331702765111,153.0393625960604
1582.189468946895,0.00017078118898385,20.06147518920325,0.0001207470941948991,157.3344946509734
1593.176895814581,0.0001829151459024301,7.9707532228612,9.233319359701927e-05,164.1635392741151
1604.164322682268,0.0001864247772239865,174.9042654034019,1.203355458503379e-05,30.6530928674944
1615.151749549955,0.0001587299016530565,166.1144905944589,8.428070386167183e-05,170.0025133650158
1626.139176417642,0.0001137307884071098,148.6690679573572,0.0001288794850531586,172.8213046968775
1637.126603285328,8.563529238847541e-05,116.5301942586637,0.0001432948983955591,171.4067124836576
1648.114030153015,7.879988620501951e-05,75.24207352805153,0.0001249049415442033,174.6239260008506
1659.101457020702,9.418433662027807e-05,37.23137467995463,7.880204093002748e-05,179.5556911288991
1670.088883888389,0.0001107102428723838,13.57207951869147,5.171852787444629e-05,162.0046337839935
1681.076310756076,8.748321519411329e-05,179.9310083563626,5.880563583748153e-05,134.2757330963513
1692.063737623762,3.373321178359555e-05,149.6825685971545,5.570208005121328e-05,125.4609223133237
1703.051164491449,2.95224977555484e-05,27.62550481115502,4.487056473011715e-05,104.3471681366341
1714.038591359136,4.794443470387931e-05,154.2710191051096,2.265432855858135e-05,75.12327897913923
1725.026018226823,7.512073102695178e-05,95.08723924634923,5.028578007870265e-05,103.877047940862
1736.013445094509,0.0001235657500653545,67.04970466318686,0.0001128350956155428,112.2998714098401
1747.000871962196,0.0001724179728273037,54.84512141905854,0.0001235465667647604,124.4994335352987
1757.988298829883,0.0001583529922502744,52.35348581408324,0.000115083355903515,170.1661351839724
1768.97572569757,0.0001447895921571499,75.5493738554383,0.0005555395003954339,32.08333641076526
1779.963152565256,0.0006538948542746594,70.65636311376826,0.001343004697782253,35.42821824313231
1790.950579432943,0.0009092013681237452,71.68571366552645,0.00168613883495201,36.93731704359929
1801.93800630063,0.0009553449087908615,72.78344227291805,0.001669938827399049,38.24793821905096
1812.925433168317,0.00089502808902694,74.47839401817448,0.001495682924397836,38.19870131167229
1823.912860036003,0.0004926552786183439,79.46933951875947,0.0008103697380038613,38.35502854706856
1834.90028690369,0.000131396398348596,115.8503668477556,0.0001522559087750684,45.2304137182087
1845.887713771377,0.0001242342164707233,156.3606415496507,4.969918061584324e-05,29.49545876620072
1856.875140639064,0.0001446581327918514,157.2128878316688,7.205294799031459e-05,39.61103622077015
1867.862567506751,0.0001386248562454601,166.6678161199069,8.592284427595006e-05,2.695866250686409
1878.849994374437,0.0001047685789763631,177.448559126204,0.0001206168281360808,161.5774700861822
1889.837421242124,8.700827367066274e-05,27.84906154422443,0.0001184674853139331,155.6597800856324
1900.824848109811,0.0001345501370972667,45.9180055083969,0.0001111528874547347,152.0269671640606
1911.812274977498,0.000163143047247205,41.61933781199397,9.340064947676666e-05,152.9601257587778
1922.799701845184,0.0001420022552437028,35.0655981804287,5.40187444696882e-05,145.9083161339175
1933.787128712871,9.681795060104419e-05,42.15185277444597,2.84366517309994e-05,130.4220730149773
1944.774555580558,5.032023656012641e-05,85.9448841191805,1.631371914161712e-05,105.4226729808017
1955.761982448245,6.309125981955667e-05,153.6074133773479,1.969481802762867e-05,27.08504784489989
1966.749409315931,9.467703982972122e-05,14.76376741313941,1.391644972908963e-05,68.09861071560671
1977.736836183618,0.0001956118862949006,54.19243271720435,0.0001095547183443822,133.0390475982874
1988.724263051305,0.0003141674254706276,68.82853132062694,0.0002567478898610967,135.8360068623391
1999.711689918992,0.0003895770730296843,72.23436681951065,0.0003401017834037903,137.8091165343832
2010.699116786679,0.0004429279053623803,71.84685697555031,0.0003419902454940659,139.8068479118101
2021.686543654365,0.0003868756150069656,77.19894589477641,0.0002735321141130813,146.0657708100794
2032.673970522052,0.000257685905853949,90.8844167773081,0.00016248341551017,169.6065948625475
2043.661397389739,0.0001723553585110649,116.400734795699,0.0001424263971720545,40.00947360676081
2054.648824257426,0.0001531922909033163,154.2919983667397,0.0001602843500826604,51.52468939388589
2065.636251125112,0.0001561081970853571,14.36334701801217,0.0001243178956405808,42.73278674692308
2076.623677992799,0.0001562599541740681,42.71300838998346,8.056986952352735e-05,33.66876696289349
2087.611104860486,0.0001034707343186858,60.98075623589274,3.016525413881532e-05,176.2673697854409
2098.598531728172,6.707424668088527e-05,113.1336646966775,2.388866399965979e-05,68.98002688958637
2109.58595859586,7.555092667946752e-05,161.9681218128205,2.362258328402035e-05,101.4232978391216
2120.573385463546,7.642704696920585e-05,24.44854268214152,9.779169973550387e-05,59.56499797720437
2131.560812331233,6.013877278586822e-05,17.40649896309892,0.0001756755028470051,54.1434343501807
2142.54823919892,6.722856662418267e-05,127.6200527957584,0.0002103169220728208,51.46294581773711
2153.535666066607,9.817395184396148e-05,97.06114055542209,0.0001988301519883472,39.56576604753948
2164.523092934293,0.000122119005641746,88.68683537314521,0.0001786691128299363,30.59020283402228
2175.51051980198,0.0001470498001133133,88.60746437657755,0.000149168860148929,32.06447383066052
2186.497946669667,0.0001449098197673754,92.27492474019489,0.0001085935056770966,36.5785332908909
2197.485373537354,0.0001460601024150139,100.1662070679878,7.347679753519798e-05,54.56393066306271
2208.47280040504,0.0001620270525775966,100.1956101361131,7.116027627249409e-05,76.27037338818131
2219.460227272727,0.0001559163154821755,97.12612918375949,5.879199797754124e-05,85.64934692934426
2230.447654140414,0.0001290502847660119,94.8901047234896,4.080039142370645e-05,71.17307645158749
2241.4350810081,8.827602418429558e-05,81.73563193479528,7.357500218601729e-05,31.42835256701652
2252.422507875787,4.600898823219973e-05,53.63880037566808,0.0001062072284456233,23.03245062096711
2263.409934743474,8.792819202375428e-06,151.256774117599,8.961654536210388e-05,26.02238018752706
2274.397361611161,3.287966980288699e-05,36.21513817316296,3.501639174538991e-05,18.36464232929488
2285.384788478848,5.983437868981969e-05,21.35920650419377,3.772026884359091e-05,62.48202689569929
2296.372215346535,8.106243611516138e-05,19.1836519497698,6.566222405987183e-05,36.44642892310785
2307.359642214221,0.000112962376356574,12.19600210197102,9.139613747555057e-05,24.42129359145606
2318.347069081908,0.0001458699425824579,6.22706349237967,0.0001027770410202979,28.15655017994607
2329.334495949595,0.000147935333789899,9.171741043827462,6.950891937854351e-05,23.56718843131962
2340.321922817282,0.0001268528885823408,17.28115235732819,6.317578743090167e-05,177.1350098407109
2351.309349684968,8.837701287508984e-05,28.17365832611708,7.178598835730475e-05,168.3497594113191
2362.296776552655,6.432342430148636e-05,74.62872634949817,3.964833432154712e-05,148.5565481246647
2373.284203420342,8.678267288115684e-05,109.6522450956751,3.879264785719599e-05,74.6791008008157
2384.271630288029,8.547426648810119e-05,114.1156702212505,6.916562090594267e-05,41.89737085394572
2395.259057155715,8.266511722024681e-05,117.9133551769508,0.0001127080698082407,21.17849846125113
2406.246484023402,8.874636669431872e-05,131.1976633940783,0.0001373814578880848,21.57512574604901
2417.233910891089,9.62803134068479e-05,146.1099315728776,0.0001210605333353694,30.99636565206252
2428.221337758776,0.0001129067062258652,163.3878126589255,9.941209466086826e-05,41.59822897855155
2439.208764626463,0.0001204211943746953,2.510134705466765,8.173554779340343e-05,61.57484933047788
2450.196191494149,0.0001115633137429541,24.19202462595212,5.819262545865308e-05,70.3893846180506
2461.183618361836,8.80733675363383e-05,48.42336969433875,4.162801265274967e-05,69.80152530713477
2472.171045229523,6.517037354113006e-05,88.37874590980326,6.107386877821148e-05,99.76967449532361
2483.15847209721,5.228877375850534e-05,121.8002061202276,8.522996004258705e-05,102.7554426853104
2494.145898964896,2.14093679889976e-05,141.6050064266914,0.0001028049228569695,109.2774963851593
2505.133325832583,9.978276697179175e-06,46.8220339632814,0.0001246750787574135,121.4571068708945
2516.12075270027,4.194347772835851e-05,44.20275681815565,0.0001279824322941466,119.3764984597086
2527.108179567957,7.328742589605783e-05,54.31336836684091,0.0001307195514391928,118.5166356951054
2538.095606435643,9.130871366983821e-05,68.94618273365739,0.000121935018165387,127.816366945778
2549.08303330333,8.776935042938591e-05,81.36539665506113,0.000106867981821283,130.5580598698693
2560.070460171017,6.829256291351006e-05,91.18891583523542,9.980021256918243e-05,127.148714278234
2571.057887038703,3.885907511550311e-05,91.49120281118148,5.302270392195041e-05,109.0988297141856
2582.045313906391,2.68954585895777e-06,136.1725427678332,4.344886797859659e-05,9.166967761418297
2593.032740774077,3.472999970605555e-05,55.46843478884796,5.984431839968912e-05,163.0623620831115
2604.020167641764,6.412304543364138e-05,32.83134949106109,6.862014018222889e-05,148.8278840473139
2615.007594509451,8.148603270352879e-05,27.10777218136067,7.035161250847451e-05,125.8454050694793
2625.995021377138,7.319776021892743e-05,15.53588622700712,5.812875538948227e-05,86.20899525931812
2636.982448244824,5.978137812604096e-05,173.9233173519411,4.148682044055315e-05,34.36956906878446
2647.969875112511,4.437751059171311e-05,164.5893198089219,5.886139609900477e-05,166.3681284287534
2658.957301980198,2.437923098187134e-05,139.9167827014591,9.557425553811126e-05,154.2730419968269
2669.944728847885,3.880146726549372e-05,67.60621510891015,0.0001214435198163452,159.6375042469589
2680.932155715571,7.53522323145319e-05,39.78755855011251,0.0001223943120079244,177.0745557679926
2691.919582583258,0.0001042819505861562,22.75982552484639,0.0001195084692359977,5.248792853888387
2702.907009450945,0.0001272218717552997,19.52219300849526,9.870638335211499e-05,4.538812618878156
2713.894436318632,0.0001361302129459773,18.56791788275557,6.098838045291548e-05,162.3020512241324
2724.881863186318,9.989786893552801e-05,17.7381049804756,7.93436735930696e-05,129.2242339776116
2735.869290054005,4.580423342291963e-05,45.74122790396864,9.556528730321442e-05,129.5463672860701
2746.856716921692,4.842401433206113e-05,73.40818378696882,7.228322684965637e-05,125.3829292361869
2757.844143789379,7.247910026340475e-05,65.6011318144934,2.904531617405463e-05,143.138667936918
2768.831570657066,0.0001410589494332734,79.69673321314301,6.406273086033621e-05,46.75803061702155
2779.818997524752,0.000234690296209276,83.62597914791121,0.0001284305363802677,52.96647507760817
2790.806424392439,0.0002618742305466787,80.94158219295346,0.0001537351883685623,54.52427723923048
2801.793851260126,0.000253649167000869,85.22897544478624,0.0001733389375262381,51.72816458769847
2812.781278127813,0.0001929076693571646,91.21732645507923,0.0001747126841341937,53.30210211922476
2823.768704995499,5.634964921651004e-05,89.05763629087195,0.0001050127494109653,74.679984440295
2834.756131863186,2.330745112635794e-05,85.17417769628315,6.059959005971023e-05,134.6467371260082
2845.743558730873,3.68706836068214e-05,83.28644659276416,5.884741230566854e-05,2.586945776166096
2856.73098559856,3.933461934562439e-05,82.13368886501227,7.317321309720386e-05,36.39387519795159
2867.718412466246,3.121378418189112e-05,19.45527515210807,8.827975127779673e-05,69.31871454885651
2878.705839333933,5.562438285833298e-05,144.8272837373159,9.422978367573833e-05,103.2849630789363
2889.69326620162,8.074678437537344e-05,123.997233577886,8.254903980443149e-05,125.8580297890378
2900.680693069307,0.0001097228728169715,118.7574560684267,5.983664082582455e-05,131.8387903471618
2911.668119936994,0.0001170966790206726,121.6693832300909,2.99035582888708e-05,113.7459008774302
2922.65554680468,0.000105407516574507,124.6983587135962,3.394972727139963e-05,66.12658695907724
2933.642973672367,8.749945541742346e-05,130.3914843415763,5.85245083785449e-05,84.19501635298026
2944.630400540054,7.31956440209036e-05,165.0582603044934,6.793559221822135e-05,112.5870476213067
2955.617827407741,9.839144009610106e-05,13.52096679863693,0.000116638699985362,134.9755502668271
2966.605254275427,8.981035641017546e-05,12.28740479814904,0.0003081177642766694,126.3599113636025
2977.592681143114,6.35852870280694e-05,160.8824072143994,0.0006502652538160701,117.3126978081098
2988.580108010801,9.038696133269182e-05,131.6006013339107,0.0008748568059775368,114.7511187363842
2999.567534878488,0.0001151532949913307,112.6833558630693,0.0008961449227423552,113.9022083344351
3010.554961746174,0.000132973818858386,98.68774330455511,0.0008328421095523317,110.5621840481602
3021.542388613861,0.0001150753764862336,115.2739850065776,0.0005287904430855707,105.9748684723433
3032.529815481548,7.177126455268343e-05,160.3088236452313,0.0001530614118664248,90.93483060818291
3043.517242349234,7.329960472827839e-05,38.03465576643896,5.893233142414966e-05,36.23689139409322
3054.504669216922,9.745928567460077e-05,44.96202322089612,4.725925930913655e-05,52.70162669652841
3065.492096084608,9.004165960449243e-05,34.12812778743955,3.393937131360898e-05,91.0857122709148
3076.479522952295,6.164483678390101e-05,9.267044254481183,3.954103822866583e-05,102.3874008555791
3087.466949819982,5.735451363653882e-05,138.8165552657958,3.883843906968521e-05,74.3028066750725
3098.454376687669,7.220959904291499e-05,108.0248421231399,5.071046851470705e-05,30.20813275743991
3109.441803555355,7.044673377447289e-05,78.59651522798939,4.888421388870074e-05,33.56143448446358
3120.429230423042,8.026625329545241e-05,44.49026026319419,5.691303623808388e-05,104.4513898642422
3131.416657290729,8.084237836640801e-05,23.23374161551646,0.0001033265082148254,125.7651320639206
3142.404084158416,5.069813975675763e-05,179.6646741983299,0.0001159045272910695,124.1803489997248
3153.391511026102,2.718965382645038e-05,130.0517455618365,0.0001257283426723702,118.6533112550861
3164.378937893789,3.556871223565439e-05,92.24464104918754,0.0001099504708127447,115.5006607314043
3175.366364761476,5.165584124336224e-05,73.47082733700593,6.126152691846923e-05,103.650850899495
3186.353791629163,4.222501982892612e-05,62.3590047623879,4.218899238031059e-05,138.6123040528828
3197.341218496849,9.541091531521026e-06,18.04622801118191,0.0001239430597163199,7.95321826549435
3208.328645364536,2.726019114474367e-05,117.9429895668061,0.0002001749385363763,19.59150099317872
3219.316072232223,4.869749523223686e-05,132.7695611401704,0.0002288685821444126,21.2408763842487
3230.30349909991,5.975521960398278e-05,142.8488132666473,0.0002701955880809163,17.7119487961456
3241.290925967597,4.640675208393752e-05,145.6698098889612,0.0002496204771731208,22.59105161582444
3252.278352835283,1.324988083805316e-05,156.2107519291771,0.0001256157882019989,44.72457596253908
3263.26577970297,1.882243581704973e-05,137.6530126001855,5.722341262814493e-05,116.104797786649
3274.253206570657,3.54274552377773e-05,168.6829783622508,8.114212261049155e-05,157.2608635496106
3285.240633438344,5.239621536352198e-05,3.402165595835268,0.0001240935032358868,0.1545232221728197
3296.22806030603,6.816138046542589e-05,176.4433365884187,0.0001325646634249498,11.10719010297659
3307.215487173717,7.545447875135189e-05,174.0869990019551,6.977563032068462e-05,167.8111220211511
3318.202914041404,7.606438563041316e-05,0.3372462940818516,7.978574667448112e-05,106.3305141248717
3329.190340909091,7.913192447655661e-05,2.908810823313053,0.0001264645311951488,89.88713167461279
3340.177767776777,7.352017202619139e-05,9.974442644413225,0.0001533680856258701,82.57037870628166
3351.165194644464,5.869654153935496e-05,30.54059274779839,0.0001273285037484431,79.36991099713097
3362.152621512151,2.56166695553856e-05,27.71709843594396,7.696701780550716e-05,65.90832453645507
3373.140048379838,2.757872689300856e-05,66.61925648697597,3.806568840279323e-05,41.84019224691866
3384.127475247525,6.562811112089539e-05,53.92487667755795,3.126846511325206e-06,85.32568889301658
3395.114902115211,0.0001023939749871385,61.91518185464582,2.770081058015023e-05,175.3833258091312
