Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
100.0000000000001,0.009442574898147841,-33.93372006921604,88.28076867070833
104.7128548050901,0.01038833805284227,-33.52095647649097,88.20750673341055
109.6478196143186,0.01095397215740565,-33.11729168923436,88.12378855222096
114.8153621496884,0.01087664287206408,-32.72217913995523,88.11800595946144
120.2264434617413,0.01073915663545899,-32.32889957164161,88.0459522464508
125.8925411794169,0.0110759694601082,-31.92373968120646,87.97749998361951
131.8256738556409,0.01192046218684292,-31.51861584472937,87.88793944607114
138.0384264602885,0.01184158254142586,-31.12030090037875,87.79069992723117
144.543977074593,0.01159364587364228,-30.72566978706525,87.75668879047359
151.356124843621,0.01174697759266945,-30.33042626384328,87.68270534782607
158.4893192461114,0.01227975608133066,-29.93629132158416,87.58147927362711
165.9586907437563,0.0114029360360086,-29.535209383133,87.48379966008079
173.7800828749376,0.01131029186934461,-29.14182258182549,87.39053000122789
181.9700858609985,0.01121714548772903,-28.74635709999405,87.30032074982282
190.546071796325,0.01058393853759416,-28.34919018819258,87.20374684123607
199.5262314968881,0.01040763177662193,-27.95084044901543,87.09533056086632
208.9296130854041,0.009494307384865008,-27.54858357485223,86.99634303457717
218.7761623949555,0.008325302703999986,-27.15676038758196,86.86481790367141
229.0867652767775,0.006509299344997081,-26.75008863637907,86.75272768179096
239.8832919019493,0.003737231447087897,-26.34485973857209,86.65196103639551
251.1886431509582,0.005211275992361512,-25.95186658271796,86.52039888735577
263.0267991895385,0.006825938061602511,-25.55657719470009,86.35793203220004
275.4228703338169,0.008172811349739406,-25.16153453303383,86.22308279664946
288.4031503126609,0.009618874827402195,-24.76306812597399,86.0321193613912
301.995172040202,0.01005565289180756,-24.36984363648402,85.91127492146546
316.2277660168383,0.01076733673373348,-23.97326658753429,85.74714997803804
331.1311214825915,0.01040404810280844,-23.57603199027436,85.57112293421081
346.7368504525317,0.01134236341555555,-23.18094030588343,85.39039196298239
363.0780547701018,0.01232193402815334,-22.78543991789994,85.18991813170088
380.1893963205617,0.01227404545061495,-22.38840277835127,85.00369124342923
398.1071705534974,0.01145584999462663,-21.99168762944204,84.79156073319143
416.869383470336,0.01218446837427095,-21.59703884152866,84.57782058468958
436.5158322401666,0.01196689605639058,-21.20683028621974,84.36401377617511
457.0881896148753,0.01175118802816369,-20.8063559070706,84.12417623280578
478.630092322639,0.01291194414101438,-20.41086755192089,83.87973797562005
501.187233627273,0.01156303321363758,-20.01911447010804,83.62407435624576
524.8074602497729,0.01128334554058244,-19.62464482287493,83.35351313462567
549.5408738576255,0.01178232074381169,-19.23521478701021,83.06268354102522
575.4399373371579,0.01137385313956365,-18.84313776545489,82.77248084153609
602.5595860743581,0.01131049434054783,-18.44807916857667,82.46410077800178
630.9573444801937,0.01253768146446369,-18.05886272576133,82.1372231765167
660.6934480075965,0.01137434252664598,-17.66687914498128,81.8068269988315
691.8309709189371,0.01126850884155929,-17.27780880845881,81.45559095356147
724.4359600749907,0.01189488825987933,-16.8872312728676,81.08721609267053
758.5775750291845,0.01154760430813456,-16.49801981304105,80.71184558948852
794.3282347242822,0.01083783458960923,-16.10966707866996,80.29757761410946
831.7637711026719,0.01163593720625998,-15.72252733813781,79.88336469178017
870.9635899560816,0.01227361031745702,-15.335673160704,79.45019928935911
912.0108393559107,0.01172140103577871,-14.94920279911623,78.98585010999956
954.9925860214371,0.01201646867033387,-14.5647717570848,78.508574665457
1000,0.01236391225487674,-14.18395238510803,78.02724203289662
1047.128548050901,0.01068624431887585,-13.80194225526929,77.50909182480198
1096.478196143186,0.01183436772740957,-13.42212443847417,76.96246507607447
1148.153621496883,0.01091332464895883,-13.04487494151848,76.41010340153986
1202.264434617414,0.01049882480095154,-12.66858721953706,75.81836532584028
1258.925411794168,0.01138876798008613,-12.29367578575865,75.20489292485557
1318.256738556408,0.011750054005961,-11.92247186189969,74.58173299834138
1380.384264602886,0.01038903062565994,-11.55164279744645,73.91510140957111
1445.439770745929,0.01107048444317011,-11.18572703639157,73.22755698651784
1513.561248436209,0.01153006266145504,-10.82183334573743,72.52395687141134
1584.893192461115,0.01115815441982202,-10.45978120163349,71.78896041271528
1659.586907437563,0.01087177856371662,-10.10265066808822,71.01330310721086
1737.800828749376,0.01044104355486213,-9.746633511659994,70.22439822436326
1819.700858609984,0.01139784153790546,-9.394717616986339,69.39539758924812
1905.46071796325,0.01104808566168824,-9.047106318300191,68.54669894463191
1995.262314968881,0.01058099894502126,-8.703133006671051,67.66376785744463
2089.29613085404,0.009877671724103133,-8.364391971423508,66.7558839376874
2187.761623949554,0.01102422096831127,-8.029917753750839,65.81136071787927
2290.867652767775,0.01039648196111253,-7.70131131845663,64.84601611423048
2398.832919019491,0.01024305120372523,-7.376333400817481,63.84707003926541
2511.886431509583,0.0094943497004247,-7.057510922858547,62.81519999741545
2630.267991895385,0.01031302577957387,-6.745661361566027,61.76375398267044
2754.228703338168,0.008626645133705629,-6.438438664402561,60.6872464108124
2884.031503126609,0.009009665520220093,-6.137888402351514,59.57911883431746
3019.951720402019,0.009404199611712308,-5.844152314584679,58.44282708274898
3162.277660168382,0.008708934056898682,-5.558219705867117,57.2901266943361
3311.311214825913,0.009715982067113436,-5.279244734772771,56.11407593262547
3467.368504525317,0.008936321345212378,-5.00790250825143,54.91190057487564
3630.780547701017,0.008764103201839861,-4.74443849037433,53.69722248359412
3801.893963205613,0.009974920292504753,-4.489058885532094,52.45944036920812
3981.071705534974,0.00740132787553778,-4.241865222992478,51.21246606685997
