Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
954.9925860214371,-0.02234886204951339,5.819523970754076,-10.94208992206856
1000,-0.02209130584178031,5.803516023388864,-11.44138505088126
1047.128548050901,-0.02208516477710228,5.787066837119681,-11.96341349080785
1096.478196143186,-0.02209122300585928,5.768409585619326,-12.50436366259288
1148.153621496883,-0.02181196980464625,5.747994709818459,-13.07076084232534
1202.264434617414,-0.02164389019511626,5.726159273339119,-13.66239909210611
1258.925411794168,-0.0227286290537838,5.702849805596001,-14.27557219884159
1318.256738556408,-0.02219087192369682,5.676965551325393,-14.91402728328754
1380.384264602886,-0.02216558510863648,5.649032775530771,-15.57925899171072
1445.439770745929,-0.02218793326286713,5.618805889307932,-16.27173067428613
1513.561248436209,-0.02174130099012481,5.585581275297324,-16.98968620953461
1584.893192461115,-0.02243815629053323,5.54971933366101,-17.73716228136578
1659.586907437563,-0.02213463400523285,5.510707720518836,-18.50827101320048
1737.800828749376,-0.02230030996205219,5.468282487481183,-19.31234017135216
1819.700858609984,-0.02297439621110274,5.423138560989398,-20.14610526035456
1905.46071796325,-0.02241117207899859,5.373256062330398,-21.00787406865752
1995.262314968881,-0.0234117165377232,5.319988985171561,-21.89727116200853
2089.29613085404,-0.02336374242984025,5.262397309547307,-22.81953480655146
2187.761623949554,-0.02378599737325886,5.20013492006809,-23.77189902908512
2290.867652767775,-0.02389152186547025,5.133238801452537,-24.75244351089491
2398.832919019491,-0.0236749290747604,5.06082252696795,-25.76432023515207
2511.886431509583,-0.02417259080220376,4.982964748427513,-26.80356432949253
2630.267991895385,-0.02384152558003664,4.899638683772855,-27.87278602969536
2754.228703338168,-0.02403045991961133,4.809670032164661,-28.96932775667975
2884.031503126609,-0.02385666742256097,4.714093249583488,-30.09470914178065
3019.951720402019,-0.02475748944901612,4.611397398115761,-31.24365441589796
3162.277660168382,-0.02378585280944953,4.502017862055459,-32.41686329097786
3311.311214825913,-0.02510432071068082,4.38525277576294,-33.61397534252951
3467.368504525317,-0.02391085246095637,4.261277813946847,-34.8356884694968
3630.780547701017,-0.02434776414005003,4.128743362394289,-36.07384282945789
