% Moku:Go Oscilloscope
% Channel A
% Channel B
% Time span 17.72 ms, time offset 117.5 us, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output A - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Acquired 2023-03-20 T 16:59:00 +1100
% Time (s), Channel A (Input 1) (V), Freq (Hz), Math (Ch A FFT) (dBm)
-3.263792000000e-03, 7.816317e-02, 5.716704e-03, -6.549718e+01
-3.246416000000e-03, -1.074744e-01, 5.734080e-03, -6.705540e+01
-3.229040000000e-03, -3.065462e-01, 5.751456e-03, -6.831030e+01
-3.211664000000e-03, -4.885198e-01, 5.768832e-03, -6.699057e+01
-3.194288000000e-03, -6.167563e-01, 5.786208e-03, -6.496907e+01
-3.176912000000e-03, -7.523205e-01, 5.803584e-03, -6.389174e+01
-3.159536000000e-03, -7.962873e-01, 5.820960e-03, -6.489467e+01
-3.142160000000e-03, -8.365902e-01, 5.838336e-03, -6.524227e+01
-3.124784000000e-03, -8.268198e-01, 5.855712e-03, -5.989184e+01
-3.107408000000e-03, -8.292624e-01, 5.873088e-03, -5.458028e+01
-3.090032000000e-03, -7.535418e-01, 5.890464e-03, -5.082249e+01
-3.072656000000e-03, -6.338545e-01, 5.907840e-03, -4.909966e+01
-3.055280000000e-03, -5.007328e-01, 5.925216e-03, -4.969757e+01
-3.037904000000e-03, -3.114314e-01, 5.942592e-03, -5.276515e+01
-3.020528000000e-03, -1.282364e-01, 5.959968e-03, -5.804138e+01
-3.003152000000e-03, 8.060577e-02, 5.977344e-03, -6.335624e+01
-2.985776000000e-03, 2.528090e-01, 5.994720e-03, -6.536789e+01
-2.968400000000e-03, 4.616512e-01, 6.012096e-03, -6.641836e+01
-2.951024000000e-03, 6.057646e-01, 6.029472e-03, -7.114925e+01
-2.933648000000e-03, 7.107963e-01, 6.046848e-03, -8.074107e+01
-2.916272000000e-03, 8.133855e-01, 6.064224e-03, -7.841085e+01
-2.898896000000e-03, 8.683440e-01, 6.081600e-03, -6.883726e+01
-2.881520000000e-03, 8.829996e-01, 6.098976e-03, -6.333499e+01
-2.864144000000e-03, 8.378115e-01, 6.116352e-03, -6.596335e+01
-2.846768000000e-03, 8.353689e-01, 6.133728e-03, -5.116298e+01
-2.829392000000e-03, 7.132389e-01, 6.151104e-03, -4.293496e+01
-2.812016000000e-03, 5.911090e-01, 6.168480e-03, -3.902939e+01
-2.794640000000e-03, 4.237909e-01, 6.185856e-03, -3.816251e+01
-2.777264000000e-03, 2.357108e-01, 6.203232e-03, -4.007618e+01
-2.759888000000e-03, 3.786029e-02, 6.220608e-03, -4.504773e+01
-2.742512000000e-03, -1.587689e-01, 6.237984e-03, -5.404487e+01
-2.725136000000e-03, -3.334148e-01, 6.255360e-03, -6.717502e+01
-2.707760000000e-03, -5.361505e-01, 6.272736e-03, -6.687599e+01
-2.690384000000e-03, -6.448461e-01, 6.290112e-03, -6.577346e+01
-2.673008000000e-03, -7.388862e-01, 6.307488e-03, -7.100154e+01
-2.655632000000e-03, -7.901808e-01, 6.324864e-03, -7.846539e+01
-2.638256000000e-03, -8.488032e-01, 6.342240e-03, -7.656432e+01
-2.620880000000e-03, -8.512458e-01, 6.359616e-03, -7.478320e+01
-2.603504000000e-03, -8.060577e-01, 6.376992e-03, -6.974839e+01
-2.586128000000e-03, -7.498779e-01, 6.394368e-03, -6.870102e+01
-2.568752000000e-03, -5.984368e-01, 6.411744e-03, -6.869723e+01
-2.551376000000e-03, -4.640938e-01, 6.429120e-03, -6.603807e+01
-2.534000000000e-03, -2.699072e-01, 6.446496e-03, -6.282330e+01
-2.516624000000e-03, -8.549097e-02, 6.463872e-03, -6.135832e+01
-2.499248000000e-03, 1.257939e-01, 6.481248e-03, -6.157480e+01
-2.481872000000e-03, 3.004397e-01, 6.498624e-03, -6.227944e+01
-2.464496000000e-03, 4.763068e-01, 6.516000e-03, -6.184580e+01
-2.447120000000e-03, 6.399609e-01, 6.533376e-03, -6.020602e+01
-2.429744000000e-03, 7.474353e-01, 6.550752e-03, -5.906332e+01
-2.412368000000e-03, 8.488032e-01, 6.568128e-03, -5.965935e+01
-2.394992000000e-03, 8.512458e-01, 6.585504e-03, -6.237597e+01
-2.377616000000e-03, 8.842209e-01, 6.602880e-03, -6.645794e+01
-2.360240000000e-03, 8.365902e-01, 6.620256e-03, -6.823993e+01
-2.342864000000e-03, 8.072790e-01, 6.637632e-03, -6.764525e+01
-2.325488000000e-03, 6.973620e-01, 6.655008e-03, -6.667289e+01
-2.308112000000e-03, 5.434783e-01, 6.672384e-03, -6.499382e+01
-2.290736000000e-03, 3.859306e-01, 6.689760e-03, -6.362265e+01
-2.273360000000e-03, 1.905227e-01, 6.707136e-03, -6.293223e+01
-2.255984000000e-03, -1.221300e-03, 6.724512e-03, -6.128080e+01
-2.238608000000e-03, -2.112848e-01, 6.741888e-03, -5.878433e+01
-2.221232000000e-03, -3.688325e-01, 6.759264e-03, -5.768064e+01
-2.203856000000e-03, -5.556913e-01, 6.776640e-03, -5.944312e+01
-2.186480000000e-03, -6.692721e-01, 6.794016e-03, -6.261979e+01
-2.169104000000e-03, -7.498779e-01, 6.811392e-03, -5.596772e+01
-2.151728000000e-03, -8.219346e-01, 6.828768e-03, -5.147217e+01
-2.134352000000e-03, -8.512458e-01, 6.846144e-03, -5.018288e+01
-2.116976000000e-03, -8.378115e-01, 6.863520e-03, -5.170432e+01
-2.099600000000e-03, -7.694187e-01, 6.880896e-03, -5.659496e+01
-2.082224000000e-03, -7.242306e-01, 6.898272e-03, -6.842818e+01
-2.064848000000e-03, -5.642404e-01, 6.915648e-03, -6.910282e+01
-2.047472000000e-03, -4.152418e-01, 6.933024e-03, -6.544085e+01
-2.030096000000e-03, -2.296043e-01, 6.950400e-03, -6.587736e+01
-2.012720000000e-03, -4.030288e-02, 6.967776e-03, -6.705826e+01
-1.995344000000e-03, 1.636541e-01, 6.985152e-03, -6.927955e+01
-1.977968000000e-03, 3.553982e-01, 7.002528e-03, -7.556421e+01
-1.960592000000e-03, 5.117245e-01, 7.019904e-03, -7.471860e+01
-1.943216000000e-03, 6.949194e-01, 7.037280e-03, -7.015789e+01
-1.925840000000e-03, 7.791891e-01, 7.054656e-03, -7.096179e+01
-1.908464000000e-03, 8.378115e-01, 7.072032e-03, -7.344841e+01
-1.891088000000e-03, 8.573523e-01, 7.089408e-03, -7.028238e+01
-1.873712000000e-03, 9.000977e-01, 7.106784e-03, -6.457408e+01
-1.856336000000e-03, 8.573523e-01, 7.124160e-03, -6.164277e+01
-1.838960000000e-03, 7.828530e-01, 7.141536e-03, -6.230372e+01
-1.821584000000e-03, 6.875916e-01, 7.158912e-03, -6.822558e+01
-1.804208000000e-03, 5.080606e-01, 7.176288e-03, -7.628911e+01
-1.786832000000e-03, 3.468491e-01, 7.193664e-03, -6.671604e+01
-1.769456000000e-03, 1.441133e-01, 7.211040e-03, -6.524943e+01
-1.752080000000e-03, -4.152418e-02, 7.228416e-03, -6.678368e+01
-1.734704000000e-03, -2.576942e-01, 7.245792e-03, -7.040843e+01
-1.717328000000e-03, -4.152418e-01, 7.263168e-03, -7.499232e+01
-1.699952000000e-03, -5.569126e-01, 7.280544e-03, -7.453144e+01
-1.682576000000e-03, -6.936981e-01, 7.297920e-03, -7.343324e+01
-1.665200000000e-03, -7.804104e-01, 7.315296e-03, -7.470306e+01
-1.647824000000e-03, -8.536884e-01, 7.332672e-03, -7.877699e+01
-1.630448000000e-03, -8.219346e-01, 7.350048e-03, -8.345679e+01
-1.613072000000e-03, -8.390328e-01, 7.367424e-03, -7.541118e+01
-1.595696000000e-03, -7.535418e-01, 7.384800e-03, -6.857065e+01
-1.578320000000e-03, -6.888129e-01, 7.402176e-03, -6.326587e+01
-1.560944000000e-03, -5.434783e-01, 7.419552e-03, -6.037663e+01
-1.543568000000e-03, -3.712751e-01, 7.436928e-03, -6.004763e+01
-1.526192000000e-03, -1.905227e-01, 7.454304e-03, -6.199782e+01
-1.508816000000e-03, 8.549097e-03, 7.471680e-03, -6.430707e+01
-1.491440000000e-03, 2.002931e-01, 7.489056e-03, -6.458034e+01
-1.474064000000e-03, 4.054714e-01, 7.506432e-03, -6.573449e+01
-1.456688000000e-03, 5.385931e-01, 7.523808e-03, -6.914879e+01
-1.439312000000e-03, 6.900342e-01, 7.541184e-03, -7.433926e+01
-1.421936000000e-03, 7.694187e-01, 7.558560e-03, -7.871597e+01
-1.404560000000e-03, 8.353689e-01, 7.575936e-03, -7.101243e+01
-1.387184000000e-03, 8.842209e-01, 7.593312e-03, -6.761055e+01
-1.369808000000e-03, 8.744505e-01, 7.610688e-03, -6.428408e+01
-1.352432000000e-03, 8.426967e-01, 7.628064e-03, -6.248496e+01
-1.335056000000e-03, 7.401075e-01, 7.645440e-03, -6.266751e+01
-1.317680000000e-03, 6.509526e-01, 7.662816e-03, -4.658434e+01
-1.300304000000e-03, 4.702003e-01, 7.680192e-03, -3.959135e+01
-1.282928000000e-03, 3.016610e-01, 7.697568e-03, -3.646391e+01
-1.265552000000e-03, 9.770396e-02, 7.714944e-03, -3.628520e+01
-1.248176000000e-03, -8.793357e-02, 7.732320e-03, -3.904326e+01
-1.230800000000e-03, -2.906693e-01, 7.749696e-03, -4.566113e+01
-1.213424000000e-03, -4.665364e-01, 7.767072e-03, -6.268880e+01
-1.196048000000e-03, -5.984368e-01, 7.784448e-03, -5.911474e+01
-1.178672000000e-03, -7.486566e-01, 7.801824e-03, -5.945678e+01
-1.161296000000e-03, -8.048364e-01, 7.819200e-03, -6.413431e+01
-1.143920000000e-03, -8.414754e-01, 7.836576e-03, -6.814068e+01
-1.126544000000e-03, -8.219346e-01, 7.853952e-03, -7.053248e+01
-1.109168000000e-03, -8.365902e-01, 7.871328e-03, -7.256388e+01
-1.091792000000e-03, -7.584270e-01, 7.888704e-03, -7.361291e+01
-1.074416000000e-03, -6.533952e-01, 7.906080e-03, -7.926187e+01
-1.057040000000e-03, -5.214949e-01, 7.923456e-03, -7.830019e+01
-1.039664000000e-03, -3.309722e-01, 7.940832e-03, -7.421168e+01
-1.022288000000e-03, -1.489985e-01, 7.958208e-03, -6.874734e+01
-1.004912000000e-03, 5.862238e-02, 7.975584e-03, -6.415068e+01
-9.875360000000e-04, 2.381534e-01, 7.992960e-03, -6.286102e+01
-9.701600000000e-04, 4.457743e-01, 8.010336e-03, -6.485643e+01
-9.527840000000e-04, 5.862238e-01, 8.027712e-03, -7.011215e+01
-9.354080000000e-04, 6.961407e-01, 8.045088e-03, -7.605653e+01
-9.180320000000e-04, 7.987299e-01, 8.062464e-03, -7.553350e+01
-9.006560000000e-04, 8.646801e-01, 8.079840e-03, -7.014585e+01
-8.832800000000e-04, 8.927699e-01, 8.097216e-03, -6.754850e+01
-8.659040000000e-04, 8.536884e-01, 8.114592e-03, -6.811745e+01
-8.485280000000e-04, 8.463606e-01, 8.131968e-03, -7.125449e+01
-8.311520000000e-04, 7.217880e-01, 8.149344e-03, -7.581878e+01
-8.137760000000e-04, 6.130924e-01, 8.166720e-03, -7.865758e+01
-7.964000000000e-04, 4.408891e-01, 8.184096e-03, -7.928822e+01
-7.790240000000e-04, 2.564729e-01, 8.201472e-03, -8.007628e+01
-7.616480000000e-04, 5.740108e-02, 8.218848e-03, -7.966609e+01
-7.442720000000e-04, -1.392281e-01, 8.236224e-03, -7.705960e+01
-7.268960000000e-04, -3.212018e-01, 8.253600e-03, -7.451753e+01
-7.095200000000e-04, -5.178310e-01, 8.270976e-03, -7.179604e+01
-6.921440000000e-04, -6.338545e-01, 8.288352e-03, -6.823192e+01
-6.747680000000e-04, -7.376649e-01, 8.305728e-03, -6.979079e+01
-6.573920000000e-04, -7.828530e-01, 8.323104e-03, -6.121069e+01
-6.400160000000e-04, -8.365902e-01, 8.340480e-03, -5.196280e+01
-6.226400000000e-04, -8.414754e-01, 8.357856e-03, -4.749378e+01
-6.052640000000e-04, -8.146068e-01, 8.375232e-03, -4.619093e+01
-5.878880000000e-04, -7.547631e-01, 8.392608e-03, -4.768273e+01
-5.705120000000e-04, -6.118711e-01, 8.409984e-03, -5.216169e+01
-5.531360000000e-04, -4.824133e-01, 8.427360e-03, -6.028564e+01
-5.357600000000e-04, -2.882267e-01, 8.444736e-03, -7.135813e+01
-5.183840000000e-04, -1.050318e-01, 8.462112e-03, -7.327235e+01
-5.010080000000e-04, 1.050318e-01, 8.479488e-03, -7.018574e+01
-4.836320000000e-04, 2.808989e-01, 8.496864e-03, -7.392028e+01
-4.662560000000e-04, 4.689790e-01, 8.514240e-03, -7.477567e+01
-4.488800000000e-04, 6.265267e-01, 8.531616e-03, -6.972032e+01
-4.315040000000e-04, 7.303371e-01, 8.548992e-03, -7.040701e+01
-4.141280000000e-04, 8.353689e-01, 8.566368e-03, -7.225609e+01
-3.967520000000e-04, 8.597949e-01, 8.583744e-03, -6.716079e+01
-3.793760000000e-04, 8.842209e-01, 8.601120e-03, -5.990853e+01
-3.620000000000e-04, 8.390328e-01, 8.618496e-03, -5.546523e+01
-3.446240000000e-04, 8.170494e-01, 8.635872e-03, -5.398688e+01
-3.272480000000e-04, 7.034685e-01, 8.653248e-03, -5.556111e+01
-3.098720000000e-04, 5.642404e-01, 8.670624e-03, -6.113717e+01
-2.924960000000e-04, 4.054714e-01, 8.688000e-03, -7.344490e+01
-2.751200000000e-04, 2.076209e-01, 8.705376e-03, -6.899110e+01
-2.577440000000e-04, 1.831949e-02, 8.722752e-03, -6.777453e+01
-2.403680000000e-04, -1.917440e-01, 8.740128e-03, -6.832284e+01
-2.229920000000e-04, -3.529556e-01, 8.757504e-03, -7.152200e+01
-2.056160000000e-04, -5.508061e-01, 8.774880e-03, -8.339829e+01
-1.882400000000e-04, -6.680508e-01, 8.792256e-03, -7.736635e+01
-1.708640000000e-04, -7.449927e-01, 8.809632e-03, -7.392146e+01
-1.534880000000e-04, -8.121642e-01, 8.827008e-03, -7.310217e+01
-1.361120000000e-04, -8.524671e-01, 8.844384e-03, -7.147155e+01
-1.187360000000e-04, -8.463606e-01, 8.861760e-03, -6.908902e+01
-1.013600000000e-04, -7.767465e-01, 8.879136e-03, -6.573671e+01
-8.398400000000e-05, -7.364436e-01, 8.896512e-03, -6.351862e+01
-6.660800000000e-05, -5.788960e-01, 8.913888e-03, -6.376459e+01
-4.923200000000e-05, -4.360039e-01, 8.931264e-03, -6.740247e+01
-3.185600000000e-05, -2.479238e-01, 8.948640e-03, -7.622008e+01
-1.448000000000e-05, -5.862238e-02, 8.966016e-03, -7.414731e+01
2.895999999999e-06, 1.489985e-01, 8.983392e-03, -6.908411e+01
2.027200000000e-05, 3.346361e-01, 9.000768e-03, -6.274032e+01
3.764800000000e-05, 4.970689e-01, 9.018144e-03, -5.871694e+01
5.502400000000e-05, 6.741573e-01, 9.035520e-03, -5.768322e+01
7.240000000000e-05, 7.669761e-01, 9.052896e-03, -5.965006e+01
8.977600000000e-05, 8.365902e-01, 9.070272e-03, -6.533588e+01
1.071520000000e-04, 8.451393e-01, 9.087648e-03, -7.257173e+01
1.245280000000e-04, 8.878848e-01, 9.105024e-03, -7.005490e+01
1.419040000000e-04, 8.488032e-01, 9.122400e-03, -7.079898e+01
1.592800000000e-04, 7.877382e-01, 9.139776e-03, -7.234488e+01
1.766560000000e-04, 6.949194e-01, 9.157152e-03, -7.036175e+01
1.940320000000e-04, 5.214949e-01, 9.174528e-03, -6.979368e+01
2.114080000000e-04, 3.651686e-01, 9.191904e-03, -7.440182e+01
2.287840000000e-04, 1.648754e-01, 9.209280e-03, -8.142160e+01
2.461600000000e-04, -2.198339e-02, 9.226656e-03, -7.225210e+01
2.635360000000e-04, -2.369321e-01, 9.244032e-03, -7.214449e+01
2.809120000000e-04, -3.969223e-01, 9.261408e-03, -7.440709e+01
2.982880000000e-04, -5.508061e-01, 9.278784e-03, -7.018341e+01
3.156640000000e-04, -6.790425e-01, 9.296160e-03, -6.534821e+01
3.330400000000e-04, -7.645335e-01, 9.313536e-03, -6.280330e+01
3.504160000000e-04, -8.414754e-01, 9.330912e-03, -6.303435e+01
3.677920000000e-04, -8.304837e-01, 9.348288e-03, -6.615636e+01
3.851680000000e-04, -8.353689e-01, 9.365664e-03, -7.069805e+01
4.025440000000e-04, -7.572057e-01, 9.383040e-03, -7.240447e+01
4.199200000000e-04, -7.034685e-01, 9.400416e-03, -7.434996e+01
4.372960000000e-04, -5.556913e-01, 9.417792e-03, -7.849316e+01
4.546720000000e-04, -3.895945e-01, 9.435168e-03, -7.859372e+01
4.720480000000e-04, -2.112848e-01, 9.452544e-03, -7.505322e+01
4.894240000000e-04, -1.099170e-02, 9.469920e-03, -7.419822e+01
5.068000000000e-04, 1.844162e-01, 9.487296e-03, -7.642088e+01
5.241760000000e-04, 3.834880e-01, 9.504672e-03, -7.640362e+01
5.415520000000e-04, 5.251588e-01, 9.522048e-03, -7.259421e+01
5.589280000000e-04, 6.875916e-01, 9.539424e-03, -7.081501e+01
5.763040000000e-04, 7.669761e-01, 9.556800e-03, -6.987578e+01
5.936800000000e-04, 8.268198e-01, 9.574176e-03, -6.887273e+01
6.110560000000e-04, 8.671227e-01, 9.591552e-03, -6.829993e+01
6.284320000000e-04, 8.829996e-01, 9.608928e-03, -6.865920e+01
6.458080000000e-04, 8.488032e-01, 9.626304e-03, -7.070706e+01
6.631840000000e-04, 7.559844e-01, 9.643680e-03, -7.555173e+01
6.805600000000e-04, 6.717147e-01, 9.661056e-03, -8.288393e+01
6.979360000000e-04, 4.872985e-01, 9.678432e-03, -8.113590e+01
7.153120000000e-04, 3.212018e-01, 9.695808e-03, -7.966877e+01
7.326880000000e-04, 1.184661e-01, 9.713184e-03, -8.055434e+01
7.500640000000e-04, -6.961407e-02, 9.730560e-03, -8.094264e+01
7.674400000000e-04, -2.760137e-01, 9.747936e-03, -7.996650e+01
7.848160000000e-04, -4.482169e-01, 9.765312e-03, -7.627026e+01
8.021920000000e-04, -5.776747e-01, 9.782688e-03, -7.211734e+01
8.195680000000e-04, -7.291158e-01, 9.800064e-03, -7.007360e+01
8.369440000000e-04, -7.975086e-01, 9.817440e-03, -7.021417e+01
8.543200000000e-04, -8.439180e-01, 9.834816e-03, -7.310715e+01
8.716960000000e-04, -8.194920e-01, 9.852192e-03, -8.053907e+01
8.890720000000e-04, -8.475819e-01, 9.869568e-03, -6.903342e+01
9.064480000000e-04, -7.620909e-01, 9.886944e-03, -6.298069e+01
9.238240000000e-04, -6.729360e-01, 9.904320e-03, -6.058340e+01
9.412000000000e-04, -5.385931e-01, 9.921696e-03, -6.080787e+01
9.585760000000e-04, -3.480704e-01, 9.939072e-03, -6.354623e+01
9.759520000000e-04, -1.709819e-01, 9.956448e-03, -6.925779e+01
9.933280000000e-04, 3.663899e-02, 9.973824e-03, -7.912380e+01
1.010704000000e-03, 2.198339e-01, 9.991200e-03, -8.613591e+01
1.028080000000e-03, 4.262335e-01, 1.000858e-02, -7.664270e+01
1.045456000000e-03, 5.679043e-01, 1.002595e-02, -7.092174e+01
1.062832000000e-03, 6.851490e-01, 1.004333e-02, -7.081204e+01
1.080208000000e-03, 7.804104e-01, 1.006070e-02, -7.621908e+01
1.097584000000e-03, 8.512458e-01, 1.007808e-02, -7.675362e+01
1.114960000000e-03, 8.927699e-01, 1.009546e-02, -7.091705e+01
1.132336000000e-03, 8.549097e-01, 1.011283e-02, -7.288413e+01
1.149712000000e-03, 8.451393e-01, 1.013021e-02, -5.229113e+01
1.167088000000e-03, 7.254519e-01, 1.014758e-02, -4.384483e+01
1.184464000000e-03, 6.289693e-01, 1.016496e-02, -3.959976e+01
1.201840000000e-03, 4.543234e-01, 1.018234e-02, -3.836492e+01
1.219216000000e-03, 2.723498e-01, 1.019971e-02, -3.991608e+01
1.236592000000e-03, 7.694187e-02, 1.021709e-02, -4.466669e+01
1.253968000000e-03, -1.209087e-01, 1.023446e-02, -5.473867e+01
1.271344000000e-03, -3.077675e-01, 1.025184e-02, -7.044888e+01
1.288720000000e-03, -4.995115e-01, 1.026922e-02, -6.312707e+01
1.306096000000e-03, -6.191989e-01, 1.028659e-02, -6.739237e+01
1.323472000000e-03, -7.425501e-01, 1.030397e-02, -7.503131e+01
1.340848000000e-03, -7.816317e-01, 1.032134e-02, -7.572331e+01
1.358224000000e-03, -8.268198e-01, 1.033872e-02, -7.023087e+01
1.375600000000e-03, -8.341476e-01, 1.035610e-02, -6.820185e+01
1.392976000000e-03, -8.182707e-01, 1.037347e-02, -6.769703e+01
1.410352000000e-03, -7.559844e-01, 1.039085e-02, -6.786167e+01
1.427728000000e-03, -6.301906e-01, 1.040822e-02, -6.852896e+01
1.445104000000e-03, -5.043967e-01, 1.042560e-02, -6.809848e+01
1.462480000000e-03, -3.077675e-01, 1.044298e-02, -6.669980e+01
1.479856000000e-03, -1.270152e-01, 1.046035e-02, -6.693746e+01
1.497232000000e-03, 8.182707e-02, 1.047773e-02, -6.989782e+01
1.514608000000e-03, 2.601368e-01, 1.049510e-02, -7.398646e+01
1.531984000000e-03, 4.579873e-01, 1.051248e-02, -7.549602e+01
1.549360000000e-03, 6.094285e-01, 1.052986e-02, -8.983034e+01
1.566736000000e-03, 7.132389e-01, 1.054723e-02, -7.348728e+01
1.584112000000e-03, 8.280411e-01, 1.056461e-02, -6.833199e+01
1.601488000000e-03, 8.671227e-01, 1.058198e-02, -6.885532e+01
1.618864000000e-03, 8.866635e-01, 1.059936e-02, -7.382095e+01
1.636240000000e-03, 8.402541e-01, 1.061674e-02, -7.598804e+01
1.653616000000e-03, 8.243772e-01, 1.063411e-02, -7.195596e+01
1.670992000000e-03, 7.083537e-01, 1.065149e-02, -6.985028e+01
1.688368000000e-03, 5.813386e-01, 1.066886e-02, -6.969594e+01
1.705744000000e-03, 4.213483e-01, 1.068624e-02, -6.981269e+01
1.723120000000e-03, 2.259404e-01, 1.070362e-02, -6.870264e+01
1.740496000000e-03, 3.419639e-02, 1.072099e-02, -6.854429e+01
1.757872000000e-03, -1.697606e-01, 1.073837e-02, -7.325655e+01
1.775248000000e-03, -3.419639e-01, 1.075574e-02, -7.172870e+01
1.792624000000e-03, -5.398144e-01, 1.077312e-02, -6.828536e+01
1.810000000000e-03, -6.570591e-01, 1.079050e-02, -5.420077e+01
1.827376000000e-03, -7.376649e-01, 1.080787e-02, -4.313221e+01
1.844752000000e-03, -8.023938e-01, 1.082525e-02, -3.743980e+01
1.862128000000e-03, -8.549097e-01, 1.084262e-02, -3.504299e+01
1.879504000000e-03, -8.597949e-01, 1.086000e-02, -3.539821e+01
1.896880000000e-03, -7.950660e-01, 1.087738e-02, -3.854048e+01
1.914256000000e-03, -7.498779e-01, 1.089475e-02, -4.512279e+01
1.931632000000e-03, -5.959942e-01, 1.091213e-02, -5.778999e+01
1.949008000000e-03, -4.604299e-01, 1.092950e-02, -7.099317e+01
1.966384000000e-03, -2.711285e-01, 1.094688e-02, -7.061486e+01
1.983760000000e-03, -8.060577e-02, 1.096426e-02, -7.358893e+01
2.001136000000e-03, 1.257939e-01, 1.098163e-02, -7.444626e+01
2.018512000000e-03, 3.089888e-01, 1.099901e-02, -7.458273e+01
2.035888000000e-03, 4.787494e-01, 1.101638e-02, -7.725726e+01
2.053264000000e-03, 6.497313e-01, 1.103376e-02, -7.779819e+01
2.070640000000e-03, 7.462140e-01, 1.105114e-02, -7.035895e+01
2.088016000000e-03, 8.353689e-01, 1.106851e-02, -6.209820e+01
2.105392000000e-03, 8.414754e-01, 1.108589e-02, -5.694305e+01
2.122768000000e-03, 8.817783e-01, 1.110326e-02, -5.447493e+01
2.140144000000e-03, 8.390328e-01, 1.112064e-02, -5.435378e+01
2.157520000000e-03, 7.926234e-01, 1.113802e-02, -5.637437e+01
2.174896000000e-03, 6.961407e-01, 1.115539e-02, -6.049643e+01
2.192272000000e-03, 5.337079e-01, 1.117277e-02, -6.708900e+01
2.209648000000e-03, 3.859306e-01, 1.119014e-02, -7.543963e+01
2.227024000000e-03, 1.819736e-01, 1.120752e-02, -7.381283e+01
2.244400000000e-03, -7.327797e-03, 1.122490e-02, -7.273943e+01
2.261776000000e-03, -2.186126e-01, 1.124227e-02, -7.398864e+01
2.279152000000e-03, -3.773816e-01, 1.125965e-02, -7.437989e+01
2.296528000000e-03, -5.471422e-01, 1.127702e-02, -7.302332e+01
2.313904000000e-03, -6.680508e-01, 1.129440e-02, -7.235525e+01
2.331280000000e-03, -7.498779e-01, 1.131178e-02, -7.428543e+01
2.348656000000e-03, -8.378115e-01, 1.132915e-02, -8.032183e+01
2.366032000000e-03, -8.402541e-01, 1.134653e-02, -7.757190e+01
2.383408000000e-03, -8.426967e-01, 1.136390e-02, -7.370652e+01
2.400784000000e-03, -7.694187e-01, 1.138128e-02, -7.336536e+01
2.418160000000e-03, -7.169028e-01, 1.139866e-02, -7.473032e+01
2.435536000000e-03, -5.691256e-01, 1.141603e-02, -7.569002e+01
2.452912000000e-03, -4.103566e-01, 1.143341e-02, -7.380079e+01
2.470288000000e-03, -2.308256e-01, 1.145078e-02, -6.952707e+01
2.487664000000e-03, -2.931119e-02, 1.146816e-02, -6.532113e+01
2.505040000000e-03, 1.660967e-01, 1.148554e-02, -6.263924e+01
2.522416000000e-03, 3.627260e-01, 1.150291e-02, -6.212700e+01
2.539792000000e-03, 5.141671e-01, 1.152029e-02, -6.440058e+01
2.557168000000e-03, 6.912555e-01, 1.153766e-02, -7.122832e+01
2.574544000000e-03, 7.743039e-01, 1.155504e-02, -7.925528e+01
2.591920000000e-03, 8.255985e-01, 1.157242e-02, -7.097590e+01
2.609296000000e-03, 8.597949e-01, 1.158979e-02, -6.867901e+01
2.626672000000e-03, 8.915487e-01, 1.160717e-02, -6.786606e+01
2.644048000000e-03, 8.610162e-01, 1.162454e-02, -6.808707e+01
2.661424000000e-03, 7.706400e-01, 1.164192e-02, -7.206907e+01
2.678800000000e-03, 6.875916e-01, 1.165930e-02, -7.949480e+01
2.696176000000e-03, 5.019541e-01, 1.167667e-02, -6.525650e+01
2.713552000000e-03, 3.431852e-01, 1.169405e-02, -6.110633e+01
2.730928000000e-03, 1.404494e-01, 1.171142e-02, -6.058071e+01
2.748304000000e-03, -4.885198e-02, 1.172880e-02, -6.315195e+01
2.765680000000e-03, -2.564729e-01, 1.174618e-02, -7.033526e+01
2.783056000000e-03, -4.250122e-01, 1.176355e-02, -6.620545e+01
2.800432000000e-03, -5.630191e-01, 1.178093e-02, -6.019974e+01
2.817808000000e-03, -7.059111e-01, 1.179830e-02, -5.846028e+01
2.835184000000e-03, -7.840743e-01, 1.181568e-02, -6.013527e+01
2.852560000000e-03, -8.426967e-01, 1.183306e-02, -6.586801e+01
2.869936000000e-03, -8.170494e-01, 1.185043e-02, -6.819585e+01
2.887312000000e-03, -8.475819e-01, 1.186781e-02, -6.532203e+01
2.904688000000e-03, -7.620909e-01, 1.188518e-02, -6.720529e+01
2.922064000000e-03, -6.827064e-01, 1.190256e-02, -7.437605e+01
2.939440000000e-03, -5.495848e-01, 1.191994e-02, -8.685082e+01
2.956816000000e-03, -3.639473e-01, 1.193731e-02, -8.252821e+01
2.974192000000e-03, -1.893014e-01, 1.195469e-02, -8.192939e+01
2.991568000000e-03, 1.831949e-02, 1.197206e-02, -7.609429e+01
3.008944000000e-03, 2.063996e-01, 1.198944e-02, -6.933242e+01
3.026320000000e-03, 4.103566e-01, 1.200682e-02, -6.618139e+01
3.043696000000e-03, 5.508061e-01, 1.202419e-02, -6.644998e+01
3.061072000000e-03, 6.814851e-01, 1.204157e-02, -7.050834e+01
3.078448000000e-03, 7.718613e-01, 1.205894e-02, -8.037945e+01
